kind,clan,clan_rank,clan_result_total,userId,player_rank,player_result,order_in_group
player,CMINING.SIGNTNS,141,37045,AlonMust,5,3916,1
player,CMINING.SIGNTNS,141,37045,Adreng233,6,3559,1
player,CMINING.SIGNTNS,141,37045,LavienRose,7,3553,1
player,CMINING.SIGNTNS,141,37045,0xgene,8,3543,1
player,CMINING.SIGNTNS,141,37045,Dhang,9,2849,1
player,CMINING.SIGNTNS,141,37045,Cayteeeee,10,2806,1
clan,9SLEEPGO,142,37016,,,,0
player,9SLEEPGO,142,37016,yugyu,1,4158,1
player,9SLEEPGO,142,37016,uyiu,2,4018,1
player,9SLEEPGO,142,37016,tyrhgt,3,3933,1
player,9SLEEPGO,142,37016,t67i,4,3845,1
player,9SLEEPGO,142,37016,XZd,5,3826,1
player,9SLEEPGO,142,37016,tyrhgt,6,3772,1
player,9SLEEPGO,142,37016,yugyu,7,3703,1
player,9SLEEPGO,142,37016,tyrhgt,8,3614,1
player,9SLEEPGO,142,37016,t67i,9,3596,1
player,9SLEEPGO,142,37016,tey5rt6,10,2551,1
clan,DINO ENTHUSIAST,143,36948,,,,0
player,DINO ENTHUSIAST,143,36948,Moose,1,4453,1
player,DINO ENTHUSIAST,143,36948,Akiraaa,2,4387,1
player,DINO ENTHUSIAST,143,36948,jumpinglason,3,4126,1
player,DINO ENTHUSIAST,143,36948,Cryptojm,4,3857,1
player,DINO ENTHUSIAST,143,36948,Ryujin,5,3748,1
player,DINO ENTHUSIAST,143,36948,starbestplayer,6,3728,1
player,DINO ENTHUSIAST,143,36948,Saint,7,3381,1
player,DINO ENTHUSIAST,143,36948,FrancisFx,8,3273,1
player,DINO ENTHUSIAST,143,36948,tiannn,9,3175,1
player,DINO ENTHUSIAST,143,36948,Deyn,10,2820,1
clan,WEN AIRDROP?,144,36927,,,,0
player,WEN AIRDROP?,144,36927,Zanelatto,1,6149,1
player,WEN AIRDROP?,144,36927,SraZanelatto,2,5591,1
player,WEN AIRDROP?,144,36927,Big360,3,4393,1
player,WEN AIRDROP?,144,36927,EthereaSkye,4,4169,1
player,WEN AIRDROP?,144,36927,hermes,5,4041,1
player,WEN AIRDROP?,144,36927,Sidrex,6,3413,1
player,WEN AIRDROP?,144,36927,Narly,7,3162,1
player,WEN AIRDROP?,144,36927,Rr,8,3081,1
player,WEN AIRDROP?,144,36927,Skhellboy,9,2928,1
player,WEN AIRDROP?,144,36927,Rchtr,10,0,1
clan,JUST4FUN 2,145,36910,,,,0
player,JUST4FUN 2,145,36910,Camorra,1,5528,1
player,JUST4FUN 2,145,36910,2Angelus,2,4637,1
player,JUST4FUN 2,145,36910,Shaman20200,3,4101,1
player,JUST4FUN 2,145,36910,Kgogu9,4,3955,1
player,JUST4FUN 2,145,36910,NVnight,5,3873,1
player,JUST4FUN 2,145,36910,ganzh,6,3711,1
player,JUST4FUN 2,145,36910,Warter,7,3263,1
player,JUST4FUN 2,145,36910,Delms,8,3222,1
player,JUST4FUN 2,145,36910,ganzhubassik,9,3018,1
player,JUST4FUN 2,145,36910,Nafania,10,1602,1
clan,SLEEPERS,146,36805,,,,0
player,SLEEPERS,146,36805,Crate,1,4929,1
player,SLEEPERS,146,36805,Yokoso,2,3979,1
player,SLEEPERS,146,36805,Giaaan,3,3904,1
player,SLEEPERS,146,36805,Xwhy,4,3793,1
player,SLEEPERS,146,36805,Ishikki,5,3486,1
player,SLEEPERS,146,36805,Wilfredys7AL,6,3475,1
player,SLEEPERS,146,36805,Aditya,7,3363,1
player,SLEEPERS,146,36805,idunno,8,3361,1
player,SLEEPERS,146,36805,Ardot,9,3308,1
player,SLEEPERS,146,36805,Kyrg,10,3207,1
clan,SLEEPAGOCHERS,147,36791,,,,0
player,SLEEPAGOCHERS,147,36791,AlVhin,1,4223,1
player,SLEEPAGOCHERS,147,36791,Rey1204,2,4163,1
player,SLEEPAGOCHERS,147,36791,kush,3,3987,1
player,SLEEPAGOCHERS,147,36791,burs,4,3912,1
player,SLEEPAGOCHERS,147,36791,Zekelourenz,5,3732,1
player,SLEEPAGOCHERS,147,36791,Kien09,6,3712,1
player,SLEEPAGOCHERS,147,36791,skid,7,3550,1
player,SLEEPAGOCHERS,147,36791,Pedro,8,3266,1
player,SLEEPAGOCHERS,147,36791,Justin,9,3250,1
player,SLEEPAGOCHERS,147,36791,Nightwing,10,2996,1
clan,SLEEPYTWISTED,148,36774,,,,0
player,SLEEPYTWISTED,148,36774,Chupao,1,4681,1
player,SLEEPYTWISTED,148,36774,cryp2ken,2,4559,1
player,SLEEPYTWISTED,148,36774,Twisted,3,4445,1
player,SLEEPYTWISTED,148,36774,joshaxie,4,4252,1
player,SLEEPYTWISTED,148,36774,Jaywolfff,5,4108,1
player,SLEEPYTWISTED,148,36774,StrawHat,6,3553,1
player,SLEEPYTWISTED,148,36774,hailmama,7,3405,1
player,SLEEPYTWISTED,148,36774,Severuss,8,3136,1
player,SLEEPYTWISTED,148,36774,TANBRYAN,9,2600,1
player,SLEEPYTWISTED,148,36774,Blastoo,10,2035,1
clan,FORGEGOTCHI,149,36754,,,,0
player,FORGEGOTCHI,149,36754,TenKyuu,1,4304,1
player,FORGEGOTCHI,149,36754,Parzival,2,4010,1
player,FORGEGOTCHI,149,36754,OptimusPrime,3,3995,1
player,FORGEGOTCHI,149,36754,Wootwoot,4,3978,1
player,FORGEGOTCHI,149,36754,Toplifecrypto,5,3770,1
player,FORGEGOTCHI,149,36754,IVE,6,3618,1
player,FORGEGOTCHI,149,36754,Jossh,7,3475,1
player,FORGEGOTCHI,149,36754,Dedvins,8,3326,1
player,FORGEGOTCHI,149,36754,Karl,9,3323,1
player,FORGEGOTCHI,149,36754,Fredrik,10,2955,1
clan,FRIENDS SPG CLAN,150,36717,,,,0
player,FRIENDS SPG CLAN,150,36717,Abbas8th,1,4324,1
player,FRIENDS SPG CLAN,150,36717,Alekseysss,2,4147,1
player,FRIENDS SPG CLAN,150,36717,SK777NP,3,4119,1
player,FRIENDS SPG CLAN,150,36717,Xeny,4,4021,1
player,FRIENDS SPG CLAN,150,36717,Timon,5,3820,1
player,FRIENDS SPG CLAN,150,36717,Evgen,6,3766,1
player,FRIENDS SPG CLAN,150,36717,Pomidorka,7,3626,1
player,FRIENDS SPG CLAN,150,36717,Denya,8,3621,1
player,FRIENDS SPG CLAN,150,36717,Gadkink,9,3292,1
player,FRIENDS SPG CLAN,150,36717,Dimanyga,10,1981,1
clan,PUSSYCAT69.SIGNTNS,151,36678,,,,0
player,PUSSYCAT69.SIGNTNS,151,36678,Shiro,1,4074,1
player,PUSSYCAT69.SIGNTNS,151,36678,Mrchanv,2,3865,1
player,PUSSYCAT69.SIGNTNS,151,36678,Cmoreen,3,3809,1
player,PUSSYCAT69.SIGNTNS,151,36678,Lee,4,3806,1
player,PUSSYCAT69.SIGNTNS,151,36678,DEN,5,3737,1
player,PUSSYCAT69.SIGNTNS,151,36678,FranzCryptoHunt,6,3679,1
player,PUSSYCAT69.SIGNTNS,151,36678,Jongpings,7,3520,1
player,PUSSYCAT69.SIGNTNS,151,36678,melz,8,3491,1
player,PUSSYCAT69.SIGNTNS,151,36678,Jem,9,3351,1
player,PUSSYCAT69.SIGNTNS,151,36678,LucasWayne,10,3346,1
clan,TEAM BOKYA 1,152,36670,,,,0
player,TEAM BOKYA 1,152,36670,GojuSatoru11,1,4490,1
player,TEAM BOKYA 1,152,36670,Venz19,2,4131,1
player,TEAM BOKYA 1,152,36670,Renjjunior,3,3874,1
player,TEAM BOKYA 1,152,36670,Jovz19,4,3721,1
player,TEAM BOKYA 1,152,36670,Tibz062416,5,3677,1
player,TEAM BOKYA 1,152,36670,Lorin28,6,3541,1
player,TEAM BOKYA 1,152,36670,yellowstar0311,7,3521,1
player,TEAM BOKYA 1,152,36670,rhazta06,8,3441,1
player,TEAM BOKYA 1,152,36670,Huntress30,9,3268,1
player,TEAM BOKYA 1,152,36670,TezrenBlake,10,3006,1
clan,KUBON,153,36601,,,,0
player,KUBON,153,36601,Bi,1,4281,1
player,KUBON,153,36601,Pttv,2,3791,1
player,KUBON,153,36601,Gia,3,3771,1
player,KUBON,153,36601,Tan,4,3767,1
player,KUBON,153,36601,Khiem,5,3711,1
player,KUBON,153,36601,Live,6,3601,1
player,KUBON,153,36601,Bin,7,3566,1
player,KUBON,153,36601,Thu,8,3427,1
player,KUBON,153,36601,Levu,9,3350,1
player,KUBON,153,36601,Tuan,10,3336,1
clan,SECRET KEITHS 1,154,36582,,,,0
player,SECRET KEITHS 1,154,36582,MannyAntoni,1,4814,1
player,SECRET KEITHS 1,154,36582,Tomoejo,2,4569,1
player,SECRET KEITHS 1,154,36582,Tulibad,3,3811,1
player,SECRET KEITHS 1,154,36582,NR,4,3793,1
player,SECRET KEITHS 1,154,36582,JellyBean,5,3679,1
player,SECRET KEITHS 1,154,36582,TimTLT,6,3465,1
player,SECRET KEITHS 1,154,36582,StormSpirit,7,3447,1
player,SECRET KEITHS 1,154,36582,TobinBellSaw,8,3361,1
player,SECRET KEITHS 1,154,36582,DeLika,9,2886,1
player,SECRET KEITHS 1,154,36582,Timewarrior,10,2757,1
clan,TEAM AXION 4,155,36563,,,,0
player,TEAM AXION 4,155,36563,junsam1986,1,4175,1
player,TEAM AXION 4,155,36563,Pmcbngn,2,4061,1
player,TEAM AXION 4,155,36563,Chongkee,3,3914,1
player,TEAM AXION 4,155,36563,Marizarp,4,3886,1
player,TEAM AXION 4,155,36563,GoldenPugo,5,3693,1
player,TEAM AXION 4,155,36563,Shanti,6,3676,1
player,TEAM AXION 4,155,36563,dena,7,3640,1
player,TEAM AXION 4,155,36563,jmrcbngn,8,3346,1
player,TEAM AXION 4,155,36563,Medz,9,3322,1
player,TEAM AXION 4,155,36563,Perseon,10,2850,1
clan,DREAM TEAM,156,36556,,,,0
player,DREAM TEAM,156,36556,jpoydiz0n,1,8048,1
player,DREAM TEAM,156,36556,Sleepadakimas,2,6653,1
player,DREAM TEAM,156,36556,SleepingBeauty,3,6594,1
player,DREAM TEAM,156,36556,Sdzyz,4,4469,1
player,DREAM TEAM,156,36556,vertex2012,5,4288,1
player,DREAM TEAM,156,36556,yurrrrr,6,3536,1
player,DREAM TEAM,156,36556,Jpoy,7,2968,1
clan,MORDEKAISERS.SIGNTNS,157,36554,,,,0
player,MORDEKAISERS.SIGNTNS,157,36554,Jerimaya,1,4562,1
player,MORDEKAISERS.SIGNTNS,157,36554,gsn,2,4468,1
player,MORDEKAISERS.SIGNTNS,157,36554,Brando,3,4082,1
player,MORDEKAISERS.SIGNTNS,157,36554,Ahlbie12,4,4073,1
player,MORDEKAISERS.SIGNTNS,157,36554,Bochi,5,3991,1
player,MORDEKAISERS.SIGNTNS,157,36554,naMra,6,3983,1
player,MORDEKAISERS.SIGNTNS,157,36554,Bosskarrl,7,3982,1
player,MORDEKAISERS.SIGNTNS,157,36554,Raymark,8,3786,1
player,MORDEKAISERS.SIGNTNS,157,36554,Yeoj,9,3627,1
clan,CR7,158,36548,,,,0
player,CR7,158,36548,Hkbhai,1,4133,1
player,CR7,158,36548,StarkHODL,2,4103,1
player,CR7,158,36548,Fixbug,3,3909,1
player,CR7,158,36548,Zozo,4,3796,1
player,CR7,158,36548,Tmax,5,3757,1
player,CR7,158,36548,ChiefViorgo,6,3465,1
player,CR7,158,36548,xSuperBoy,7,3462,1
player,CR7,158,36548,Kaveiira25,8,3434,1
player,CR7,158,36548,Druido,9,3431,1
player,CR7,158,36548,Pewpews,10,3058,1
clan,TEAM AXION 3,159,36530,,,,0
player,TEAM AXION 3,159,36530,evad,1,4176,1
player,TEAM AXION 3,159,36530,Kenneth,2,3948,1
player,TEAM AXION 3,159,36530,Neptune001,3,3943,1
player,TEAM AXION 3,159,36530,Markie,4,3907,1
player,TEAM AXION 3,159,36530,Dopesthero420,5,3727,1
player,TEAM AXION 3,159,36530,LAPOY,6,3603,1
player,TEAM AXION 3,159,36530,Owshiee,7,3577,1
player,TEAM AXION 3,159,36530,Shed,8,3543,1
player,TEAM AXION 3,159,36530,Kurthy,9,3243,1
player,TEAM AXION 3,159,36530,RobbyLin,10,2863,1
clan,SECRET KUS KUSES,160,36507,,,,0
player,SECRET KUS KUSES,160,36507,carms,1,4143,1
player,SECRET KUS KUSES,160,36507,ukigumo,2,3993,1
player,SECRET KUS KUSES,160,36507,twilight,3,3855,1
player,SECRET KUS KUSES,160,36507,Pvladomir,4,3831,1
player,SECRET KUS KUSES,160,36507,vivisoda,5,3810,1
player,SECRET KUS KUSES,160,36507,Riel,6,3807,1
player,SECRET KUS KUSES,160,36507,Max,7,3479,1
player,SECRET KUS KUSES,160,36507,IDKFA,8,3339,1
player,SECRET KUS KUSES,160,36507,Daniel,9,3179,1
player,SECRET KUS KUSES,160,36507,Bitsang111,10,3071,1
clan,THE SLUMBERING MORCHI 1,161,36493,,,,0
player,THE SLUMBERING MORCHI 1,161,36493,Ren,1,4281,1
player,THE SLUMBERING MORCHI 1,161,36493,Pu,2,4163,1
player,THE SLUMBERING MORCHI 1,161,36493,HSINPINGWANG119,3,4067,1
player,THE SLUMBERING MORCHI 1,161,36493,KaiTW,4,3968,1
player,THE SLUMBERING MORCHI 1,161,36493,colorettos,5,3684,1
player,THE SLUMBERING MORCHI 1,161,36493,AlexLu1973,6,3613,1
player,THE SLUMBERING MORCHI 1,161,36493,Mlky,7,3512,1
player,THE SLUMBERING MORCHI 1,161,36493,BadiGo,8,3144,1
player,THE SLUMBERING MORCHI 1,161,36493,Derek1019,9,3132,1
player,THE SLUMBERING MORCHI 1,161,36493,Ji,10,2929,1
clan,CAMARADERIE 2,162,36397,,,,0
player,CAMARADERIE 2,162,36397,Ajumdani,1,4144,1
player,CAMARADERIE 2,162,36397,King,2,4135,1
player,CAMARADERIE 2,162,36397,Ahial,3,3973,1
player,CAMARADERIE 2,162,36397,Marjum,4,3673,1
player,CAMARADERIE 2,162,36397,AbsRock,5,3577,1
player,CAMARADERIE 2,162,36397,Anthony,6,3577,1
player,CAMARADERIE 2,162,36397,Zyra,7,3442,1
player,CAMARADERIE 2,162,36397,Arisha,8,3312,1
player,CAMARADERIE 2,162,36397,Biboy,9,3284,1
player,CAMARADERIE 2,162,36397,Jean,10,3280,1
clan,THECRYPTONIANS 1,163,36355,,,,0
player,THECRYPTONIANS 1,163,36355,ra1zen,1,4986,1
player,THECRYPTONIANS 1,163,36355,411422,2,3980,1
player,THECRYPTONIANS 1,163,36355,Gaborabble,3,3787,1
player,THECRYPTONIANS 1,163,36355,JLSleepless16,4,3666,1
player,THECRYPTONIANS 1,163,36355,Imaq,5,3514,1
player,THECRYPTONIANS 1,163,36355,Kamatis,6,3503,1
player,THECRYPTONIANS 1,163,36355,Kiiriitooo03,7,3490,1
player,THECRYPTONIANS 1,163,36355,0xgilbertyan,8,3394,1
player,THECRYPTONIANS 1,163,36355,leoleoleo,9,3204,1
player,THECRYPTONIANS 1,163,36355,BunnyRabbit,10,2831,1
clan,CCTT811,164,36318,,,,0
player,CCTT811,164,36318,IONNG,1,4689,1
player,CCTT811,164,36318,dendioo,2,4300,1
player,CCTT811,164,36318,pipinaizida,3,4223,1
player,CCTT811,164,36318,QQXXAASD,4,3911,1
player,CCTT811,164,36318,TTQQX,5,3755,1
player,CCTT811,164,36318,TTnaizihei,6,3401,1
player,CCTT811,164,36318,LOPPNI,7,3255,1
player,CCTT811,164,36318,naizihenda,8,3094,1
player,CCTT811,164,36318,HHming,9,2943,1
player,CCTT811,164,36318,POISDN,10,2747,1
clan,VSLEEP GRINDERS 1,165,36254,,,,0
player,VSLEEP GRINDERS 1,165,36254,sireuly,1,4201,1
player,VSLEEP GRINDERS 1,165,36254,YOH,2,4107,1
player,VSLEEP GRINDERS 1,165,36254,Drakka,3,4020,1
player,VSLEEP GRINDERS 1,165,36254,CryptoGamer415,4,3827,1
player,VSLEEP GRINDERS 1,165,36254,Riietama,5,3811,1
player,VSLEEP GRINDERS 1,165,36254,Lhanzy,6,3744,1
player,VSLEEP GRINDERS 1,165,36254,Kirito22,7,3707,1
player,VSLEEP GRINDERS 1,165,36254,Syrinx,8,3615,1
player,VSLEEP GRINDERS 1,165,36254,artrix28,9,3398,1
player,VSLEEP GRINDERS 1,165,36254,Notarise,10,1824,1
clan,GAMES ENTHUSIAST,166,36200,,,,0
player,GAMES ENTHUSIAST,166,36200,Vital6ka,1,4290,1
player,GAMES ENTHUSIAST,166,36200,Sergg,2,4093,1
player,GAMES ENTHUSIAST,166,36200,AziatDikiy,3,3809,1
player,GAMES ENTHUSIAST,166,36200,Gh,4,3788,1
player,GAMES ENTHUSIAST,166,36200,Yaseen319,5,3701,1
player,GAMES ENTHUSIAST,166,36200,Bibi,6,3701,1
player,GAMES ENTHUSIAST,166,36200,Nat,7,3672,1
player,GAMES ENTHUSIAST,166,36200,Lilyjustaflower,8,3584,1
player,GAMES ENTHUSIAST,166,36200,S1m3tri,9,2882,1
player,GAMES ENTHUSIAST,166,36200,Levite,10,2680,1
clan,S-GOTCHI,167,36164,,,,0
player,S-GOTCHI,167,36164,hakdog,1,4472,1
player,S-GOTCHI,167,36164,JEADONNE,2,4317,1
player,S-GOTCHI,167,36164,uzziah27,3,4134,1
player,S-GOTCHI,167,36164,Jhay,4,4080,1
player,S-GOTCHI,167,36164,Manolokers28,5,3619,1
player,S-GOTCHI,167,36164,kiiyozxc,6,3590,1
player,S-GOTCHI,167,36164,Bunz,7,3326,1
player,S-GOTCHI,167,36164,Kev,8,3183,1
player,S-GOTCHI,167,36164,Ih,9,2966,1
player,S-GOTCHI,167,36164,Ichao,10,2477,1
clan,ATLANTIDA,168,36146,,,,0
player,ATLANTIDA,168,36146,MaXiMus,1,4627,1
player,ATLANTIDA,168,36146,Alegkov,2,4423,1
player,ATLANTIDA,168,36146,DDD7371,3,4203,1
player,ATLANTIDA,168,36146,Amelia,4,4070,1
player,ATLANTIDA,168,36146,Vetal,5,3874,1
player,ATLANTIDA,168,36146,legentura,6,3766,1
player,ATLANTIDA,168,36146,Defs,7,3657,1
player,ATLANTIDA,168,36146,Honrizn,8,3625,1
player,ATLANTIDA,168,36146,MikePerry,9,2248,1
player,ATLANTIDA,168,36146,Deriku,10,1653,1
clan,LIMITLESS 2,169,36136,,,,0
player,LIMITLESS 2,169,36136,DG,1,4155,1
player,LIMITLESS 2,169,36136,Secret,2,4153,1
player,LIMITLESS 2,169,36136,Traffy,3,3913,1
player,LIMITLESS 2,169,36136,Paknet,4,3832,1
player,LIMITLESS 2,169,36136,PALDO,5,3775,1
player,LIMITLESS 2,169,36136,tikloyiz,6,3660,1
player,LIMITLESS 2,169,36136,Dinkz,7,3600,1
player,LIMITLESS 2,169,36136,LaRio,8,3511,1
player,LIMITLESS 2,169,36136,Jornn,9,3404,1
player,LIMITLESS 2,169,36136,Cmoz,10,2133,1
clan,CAN'T_THOUGHT,170,36100,,,,0
player,CAN'T_THOUGHT,170,36100,Takerisk,1,4316,1
player,CAN'T_THOUGHT,170,36100,Jemmy,2,4295,1
player,CAN'T_THOUGHT,170,36100,nielbert,3,3778,1
player,CAN'T_THOUGHT,170,36100,Steavemaps,4,3686,1
player,CAN'T_THOUGHT,170,36100,thund3r,5,3659,1
player,CAN'T_THOUGHT,170,36100,solace,6,3615,1
player,CAN'T_THOUGHT,170,36100,tym,7,3371,1
player,CAN'T_THOUGHT,170,36100,ChipZanuFF,8,3260,1
player,CAN'T_THOUGHT,170,36100,Qwerty,9,3191,1
player,CAN'T_THOUGHT,170,36100,ichan,10,2929,1
clan,E-RANK HUNTER,171,36093,,,,0
player,E-RANK HUNTER,171,36093,JOHNPAULDARRYL,1,4697,1
player,E-RANK HUNTER,171,36093,Jhunry,2,4159,1
player,E-RANK HUNTER,171,36093,Zenflaire,3,3858,1
player,E-RANK HUNTER,171,36093,Kaeling,4,3837,1
player,E-RANK HUNTER,171,36093,Gon,5,3664,1
player,E-RANK HUNTER,171,36093,SyntaxiL,6,3604,1
player,E-RANK HUNTER,171,36093,Kkkoll,7,3574,1
player,E-RANK HUNTER,171,36093,HirayaDSY,8,3243,1
player,E-RANK HUNTER,171,36093,Lors,9,3200,1
player,E-RANK HUNTER,171,36093,burnots,10,2257,1
clan,POTATOPIRATES,172,36089,,,,0
player,POTATOPIRATES,172,36089,PAVELRUS27,1,4498,1
player,POTATOPIRATES,172,36089,GWpr,2,4201,1
player,POTATOPIRATES,172,36089,Kot,3,4190,1
player,POTATOPIRATES,172,36089,HappyToad,4,4066,1
player,POTATOPIRATES,172,36089,Walfexx,5,3990,1
player,POTATOPIRATES,172,36089,Koexto,6,3950,1
player,POTATOPIRATES,172,36089,Alex,7,3819,1
player,POTATOPIRATES,172,36089,stillness,8,3722,1
player,POTATOPIRATES,172,36089,Nice,9,3653,1
clan,STYV,173,36079,,,,0
player,STYV,173,36079,styv,1,4590,1
player,STYV,173,36079,Magnipie,2,3991,1
player,STYV,173,36079,AyokoYoko,3,3850,1
player,STYV,173,36079,Impakto,4,3823,1
player,STYV,173,36079,CryptoFarm17,5,3820,1
player,STYV,173,36079,Marie,6,3686,1
player,STYV,173,36079,Sailormoon,7,3326,1
player,STYV,173,36079,Light,8,3280,1
player,STYV,173,36079,Jactus,9,3200,1
player,STYV,173,36079,Ayumi,10,2513,1
clan,CRYPTO DEGEN,174,36026,,,,0
player,CRYPTO DEGEN,174,36026,ijji,1,5161,1
player,CRYPTO DEGEN,174,36026,Rey0064,2,3996,1
player,CRYPTO DEGEN,174,36026,SageK7,3,3818,1
player,CRYPTO DEGEN,174,36026,Liebe,4,3802,1
player,CRYPTO DEGEN,174,36026,Burnok,5,3580,1
player,CRYPTO DEGEN,174,36026,Doughknot,6,3443,1
player,CRYPTO DEGEN,174,36026,mtalk,7,3339,1
player,CRYPTO DEGEN,174,36026,Pichapie,8,3056,1
player,CRYPTO DEGEN,174,36026,Rage,9,3051,1
player,CRYPTO DEGEN,174,36026,Kim,10,2780,1
clan,RONKE BANANA KREW 1,175,35981,,,,0
player,RONKE BANANA KREW 1,175,35981,Nia,1,5487,1
player,RONKE BANANA KREW 1,175,35981,SleepyRon,2,4000,1
player,RONKE BANANA KREW 1,175,35981,nik,3,3974,1
player,RONKE BANANA KREW 1,175,35981,LetMeSleep,4,3898,1
player,RONKE BANANA KREW 1,175,35981,shyee,5,3756,1
player,RONKE BANANA KREW 1,175,35981,SinSloth,6,3724,1
player,RONKE BANANA KREW 1,175,35981,RonElon0422,7,3647,1
player,RONKE BANANA KREW 1,175,35981,tisnyuan,8,3468,1
player,RONKE BANANA KREW 1,175,35981,Wynn,9,2446,1
player,RONKE BANANA KREW 1,175,35981,Squish,10,1581,1
clan,AVENGERS 2,176,35975,,,,0
player,AVENGERS 2,176,35975,Cr0nix,1,4556,1
player,AVENGERS 2,176,35975,PACO,2,4303,1
player,AVENGERS 2,176,35975,CHRISKYLE,3,4262,1
player,AVENGERS 2,176,35975,Chubby,4,4231,1
player,AVENGERS 2,176,35975,Starks,5,3953,1
player,AVENGERS 2,176,35975,Shizzy,6,3330,1
player,AVENGERS 2,176,35975,xBan,7,3328,1
player,AVENGERS 2,176,35975,DIABOLICAL69,8,3320,1
player,AVENGERS 2,176,35975,Reyz,9,2879,1
player,AVENGERS 2,176,35975,Figther21,10,1813,1
clan,PHNAMBAWAN,177,35964,,,,0
player,PHNAMBAWAN,177,35964,Ideraoluwa,1,4199,1
player,PHNAMBAWAN,177,35964,SleepyYesh,2,4163,1
player,PHNAMBAWAN,177,35964,Dandndlndn,3,4114,1
player,PHNAMBAWAN,177,35964,Irssu,4,4055,1
player,PHNAMBAWAN,177,35964,Naphy,5,3960,1
player,PHNAMBAWAN,177,35964,marco,6,3538,1
player,PHNAMBAWAN,177,35964,EnoT,7,3447,1
player,PHNAMBAWAN,177,35964,Rusya,8,3427,1
player,PHNAMBAWAN,177,35964,feitan,9,3096,1
player,PHNAMBAWAN,177,35964,Zelrac,10,1965,1
clan,SIGN PHILIPPINES 3,178,35946,,,,0
player,SIGN PHILIPPINES 3,178,35946,Joms,1,4479,1
player,SIGN PHILIPPINES 3,178,35946,Danny,2,3912,1
player,SIGN PHILIPPINES 3,178,35946,Rodel,3,3783,1
player,SIGN PHILIPPINES 3,178,35946,Tatsumi,4,3698,1
player,SIGN PHILIPPINES 3,178,35946,Crizroy,5,3692,1
player,SIGN PHILIPPINES 3,178,35946,Hesoyam,6,3391,1
player,SIGN PHILIPPINES 3,178,35946,janlaay,7,3376,1
player,SIGN PHILIPPINES 3,178,35946,Makoy,8,3320,1
player,SIGN PHILIPPINES 3,178,35946,Migumi2312,9,3154,1
player,SIGN PHILIPPINES 3,178,35946,Benhr231,10,3141,1
clan,CNF,179,35851,,,,0
player,CNF,179,35851,RSH,1,7919,1
player,CNF,179,35851,jam,2,4718,1
player,CNF,179,35851,homi7,3,4312,1
player,CNF,179,35851,okojo,4,3315,1
player,CNF,179,35851,MASASHI,5,3281,1
player,CNF,179,35851,fugu,6,3156,1
player,CNF,179,35851,chama,7,3102,1
player,CNF,179,35851,montick,8,3086,1
player,CNF,179,35851,ynwa1989,9,2962,1
player,CNF,179,35851,user#R6T2H9,10,0,1
clan,SLEEPYGOTCHI,180,35831,,,,0
player,SLEEPYGOTCHI,180,35831,Ginu,1,4669,1
player,SLEEPYGOTCHI,180,35831,Anncrypto29,2,4153,1
player,SLEEPYGOTCHI,180,35831,wiseman,3,4085,1
player,SLEEPYGOTCHI,180,35831,zorojuro312,4,4085,1
player,SLEEPYGOTCHI,180,35831,Kaitous,5,3958,1
player,SLEEPYGOTCHI,180,35831,Paksyouka,6,3760,1
player,SLEEPYGOTCHI,180,35831,FireOG,7,3193,1
player,SLEEPYGOTCHI,180,35831,Osh,8,2816,1
player,SLEEPYGOTCHI,180,35831,kiro,9,2595,1
player,SLEEPYGOTCHI,180,35831,Zlitho,10,2517,1
clan,AROWONI,181,35824,,,,0
player,AROWONI,181,35824,jayaralimra,1,5268,1
player,AROWONI,181,35824,Jedaks,2,3961,1
player,AROWONI,181,35824,Itsmevin,3,3735,1
player,AROWONI,181,35824,Shadow,4,3658,1
player,AROWONI,181,35824,CryptoFight,5,3647,1
player,AROWONI,181,35824,artix,6,3421,1
player,AROWONI,181,35824,Sleepy,7,3400,1
player,AROWONI,181,35824,Iamboht,8,3049,1
player,AROWONI,181,35824,Arowon,9,2881,1
player,AROWONI,181,35824,AJ,10,2804,1
clan,CHAOS.SIGNTNS,182,35823,,,,0
player,CHAOS.SIGNTNS,182,35823,JDP,1,4329,1
player,CHAOS.SIGNTNS,182,35823,dcors,2,4261,1
player,CHAOS.SIGNTNS,182,35823,Liamdgreat,3,4114,1
player,CHAOS.SIGNTNS,182,35823,Yab,4,4028,1
player,CHAOS.SIGNTNS,182,35823,Zuperoms,5,3704,1
player,CHAOS.SIGNTNS,182,35823,AlleriaChic,6,3671,1
player,CHAOS.SIGNTNS,182,35823,Exotic85,7,3514,1
player,CHAOS.SIGNTNS,182,35823,pewpew,8,3122,1
player,CHAOS.SIGNTNS,182,35823,Shielamarie15,9,2871,1
player,CHAOS.SIGNTNS,182,35823,Roms,10,2209,1
clan,SECRET SLEEPERS 1,183,35802,,,,0
player,SECRET SLEEPERS 1,183,35802,Navi,1,5006,1
player,SECRET SLEEPERS 1,183,35802,anemicenjoyer,2,4178,1
player,SECRET SLEEPERS 1,183,35802,TylerBax,3,3913,1
player,SECRET SLEEPERS 1,183,35802,YOUNGBOSS,4,3899,1
player,SECRET SLEEPERS 1,183,35802,aljhnpbl,5,3674,1
player,SECRET SLEEPERS 1,183,35802,0xAmaris,6,3376,1
player,SECRET SLEEPERS 1,183,35802,Ionuts,7,3272,1
player,SECRET SLEEPERS 1,183,35802,SkyLove512,8,3176,1
